Date,CL,MOH,AAP,BLK,HBAN,MAS,HON,CMCSA
2021-10-13,74.76524353027344,275.57000732421875,206.1163787841797,852.0115356445312,15.25355052947998,56.0362434387207,212.3874053955078,52.13614273071289
2021-10-14,75.28614807128906,280.0400085449219,210.5656280517578,876.261962890625,15.543910026550293,57.76240539550781,215.3528289794922,53.422481536865234
2021-10-15,74.94215393066406,280.0899963378906,211.12423706054688,890.743408203125,15.61166000366211,58.462738037109375,217.4512939453125,53.45216369628906
2021-10-18,73.9887924194336,276.2799987792969,218.07254028320312,879.9927368164062,15.669734001159668,59.281429290771484,217.3626251220703,52.66057586669922
2021-10-19,73.49736785888672,281.9200134277344,219.66015625,885.2355346679688,15.814912796020508,59.03483581542969,218.49559020996094,53.66985321044922
2021-10-20,74.25873565673828,290.1000061035156,222.12979125976562,886.4921875,16.16334342956543,59.774620056152344,220.3280487060547,54.134910583496094
2021-10-21,74.05109405517578,296.25,229.03890991210938,887.267822265625,15.960091590881348,60.3072624206543,221.19500732421875,53.46205520629883
2021-10-22,74.65425872802734,297.8900146484375,227.33364868164062,898.31298828125,16.14398765563965,60.17903518676758,214.18045043945312,53.650062561035156
2021-10-25,74.29829406738281,297.6000061035156,225.53045654296875,907.9050903320312,16.105270385742188,60.67222595214844,214.31837463378906,53.51153564453125
2021-10-26,75.30687713623047,299.4599914550781,227.911865234375,914.6206665039062,15.940733909606934,60.248085021972656,215.0868377685547,53.19489669799805
2021-10-27,75.0497817993164,295.6199951171875,225.7460479736328,900.5711059570312,15.456803321838379,63.384769439697266,212.52532958984375,51.888771057128906
2021-10-28,76.018798828125,297.1400146484375,220.5029754638672,918.4496459960938,15.408408164978027,64.6078872680664,215.2444610595703,51.35445022583008
2021-10-29,75.33654022216797,295.7200012207031,221.01258850097656,926.2843627929688,15.234193801879883,64.6572036743164,215.3823699951172,50.8893928527832
2021-11-01,75.0992202758789,297.9700012207031,220.6107635498047,919.1859130859375,15.437444686889648,63.75959396362305,216.50550842285156,51.710662841796875
2021-11-02,75.41563415527344,294.4599914550781,222.2375946044922,930.5944213867188,15.301944732666016,63.21708297729492,217.91432189941406,52.086669921875
2021-11-03,76.40443420410156,303.989990234375,226.34385681152344,934.3743286132812,15.68908977508545,63.2861328125,219.50047302246094,52.393409729003906
2021-11-04,76.4242172241211,303.04998779296875,225.49124145507812,936.6716918945312,15.243871688842773,63.7891845703125,219.195068359375,52.175724029541016
2021-11-05,76.96804809570312,304.17999267578125,225.138427734375,937.7222290039062,15.340658187866211,63.29599380493164,222.71218872070312,53.33342742919922
2021-11-08,76.86917114257812,305.0400085449219,223.3548126220703,948.2864379882812,15.418088912963867,63.177635192871094,222.3870849609375,52.927738189697266
2021-11-09,77.17569732666016,305.3800048828125,227.74526977539062,949.1503295898438,15.360015869140625,64.82488250732422,224.37716674804688,53.185001373291016
2021-11-10,77.60088348388672,302.67999267578125,230.07769775390625,941.7476806640625,15.379372596740723,63.79042053222656,223.0315399169922,53.6005859375
2021-11-11,77.11637115478516,312.57000732421875,233.68414306640625,948.021240234375,15.756840705871582,63.92900848388672,218.67794799804688,53.095947265625
2021-11-12,77.15592193603516,313.2200012207031,234.26234436035156,953.8040771484375,15.727805137634277,66.03753662109375,220.04339599609375,52.93762969970703
2021-11-15,77.42289733886719,308.82000732421875,237.0749969482422,935.8862915039062,15.931055068969727,66.56219482421875,220.12255859375,52.81889343261719
2021-11-16,77.00759887695312,308.29998779296875,230.9793243408203,931.6743774414062,15.960091590881348,67.78970336914062,219.03414916992188,52.56162643432617
2021-11-17,76.7109603881836,307.75,227.90206909179688,914.5813598632812,15.785877227783203,67.40362548828125,218.1634521484375,53.16521453857422
2021-11-18,75.53429412841797,306.9599914550781,227.28466796875,905.9710083007812,15.650375366210938,67.06705474853516,218.37123107910156,52.225196838378906
2021-11-19,76.33521270751953,298.0,225.40304565429688,898.2933959960938,15.505196571350098,66.91856384277344,216.18455505371094,51.36434555053711
2021-11-22,76.69117736816406,302.8900146484375,227.19647216796875,902.5936279296875,15.679412841796875,67.59170532226562,215.83824157714844,50.96854782104492
2021-11-23,77.05703735351562,306.5,231.05770874023438,918.4005126953125,15.872983932495117,67.53231811523438,213.7208251953125,51.49298095703125
2021-11-24,76.88894653320312,307.0,228.7056884765625,913.7763061523438,15.824590682983398,67.69070434570312,209.9708251953125,51.334659576416016
2021-11-26,76.19677734375,292.4200134277344,222.19839477539062,885.2257080078125,14.876084327697754,66.40380859375,206.0130157470703,50.56285858154297
2021-11-29,76.8395004272461,297.5299987792969,222.72760009765625,911.1057739257812,14.876084327697754,66.66117858886719,205.4688262939453,50.98833465576172
2021-11-30,74.17963409423828,285.17999267578125,216.30850219726562,888.1416015625,14.363115310668945,65.23570251464844,200.10601806640625,49.454627990722656
2021-12-01,74.54549407958984,282.2799987792969,213.86827087402344,883.9395751953125,14.188899040222168,65.00802612304688,197.31576538085938,48.56409454345703
2021-12-02,74.63448333740234,288.0199890136719,224.18780517578125,902.122314453125,14.740581512451172,66.85917663574219,201.84744262695312,50.95865249633789
2021-12-03,75.9100341796875,285.95001220703125,222.3258056640625,883.193359375,14.459901809692383,68.06687927246094,201.35272216796875,51.2357063293457
2021-12-06,77.69976043701172,285.04998779296875,225.42263793945312,884.4361572265625,14.759940147399902,67.79959106445312,204.07369995117188,51.79971694946289
2021-12-07,76.9383773803711,291.1300048828125,230.2541046142578,908.3248901367188,14.992226600646973,67.90848541259766,204.96420288085938,49.058837890625
2021-12-08,76.88894653320312,297.3299865722656,229.3524932861328,911.2246704101562,14.924476623535156,68.15596008300781,202.49057006835938,48.42556381225586
2021-12-09,77.12625885009766,295.239990234375,229.93069458007812,906.5100708007812,14.93415641784668,67.7500991821289,203.8263397216797,47.30744171142578
2021-12-10,78.57979583740234,302.9800109863281,235.24237060546875,912.5068969726562,14.779296875,68.01737213134766,207.59613037109375,47.94071578979492
2021-12-13,80.2310791015625,300.94000244140625,229.44068908691406,905.1094360351562,14.440545082092285,67.60161590576172,207.02224731445312,47.20848846435547
2021-12-14,81.20999145507812,306.17999267578125,230.685302734375,890.0385131835938,14.721224784851074,67.453125,204.4991455078125,48.24745178222656
2021-12-15,81.83293914794922,314.0,234.3603515625,902.3970336914062,14.885763168334961,68.60143280029297,207.54666137695312,47.67354965209961
2021-12-16,83.00959777832031,306.8699951171875,235.36416625976562,908.9462890625,15.037308692932129,68.05697631835938,207.3982391357422,48.32661437988281
2021-12-17,81.55607604980469,302.9200134277344,229.1248016357422,901.075439453125,14.548449516296387,65.79995727539062,203.00509643554688,48.2375602722168
2021-12-20,81.59561920166016,299.04998779296875,224.76510620117188,885.01806640625,14.216025352478027,64.08739471435547,197.74124145507812,47.891239166259766
2021-12-21,81.1704330444336,308.54998779296875,225.92637634277344,898.412353515625,14.73421573638916,65.71086120605469,199.54202270507812,48.346405029296875
2021-12-22,81.53629302978516,316.3800048828125,229.0952606201172,899.0731811523438,14.783102035522461,66.77007293701172,199.71023559570312,48.51461410522461
2021-12-23,81.86260223388672,316.7300109863281,228.4457550048828,901.420654296875,14.919981956481934,67.31453704833984,203.05458068847656,49.50410461425781
2021-12-27,82.97006225585938,322.3299865722656,232.7463836669922,909.9523315429688,15.056862831115723,68.5222396850586,204.25180053710938,49.93947982788086
2021-12-28,83.5138931274414,322.8900146484375,234.3505096435547,909.212646484375,15.076416969299316,68.86870574951172,204.86524963378906,49.97905731201172
2021-12-29,83.95885467529297,324.8800048828125,237.2044677734375,897.278076171875,15.08619499206543,69.52205657958984,205.34019470214844,50.0582160949707
2021-12-30,83.6424331665039,320.67999267578125,233.7501983642578,901.2628173828125,15.08619499206543,68.97760009765625,204.92462158203125,50.0582160949707
2021-12-31,84.384033203125,318.0799865722656,236.07273864746094,903.0382080078125,15.076416969299316,69.51215362548828,206.30984497070312,49.80095291137695
2022-01-03,83.6424331665039,316.57000732421875,233.0219268798828,899.2605590820312,15.44795036315918,68.72021484375,204.61790466308594,50.20664596557617
2022-01-04,83.91930389404297,303.94000244140625,233.2876434326172,904.6754760742188,16.03458023071289,69.50225830078125,206.794677734375,49.9083251953125
2022-01-05,84.265380859375,302.2099914550781,232.69717407226562,879.5736083984375,16.054134368896484,67.63130950927734,208.83294677734375,49.93815994262695
2022-01-06,83.71165466308594,291.7699890136719,237.81463623046875,883.24267578125,16.650543212890625,67.9579849243164,208.59547424316406,50.22652816772461
2022-01-07,83.4941177368164,289.7699890136719,234.31114196777344,880.0667114257812,16.8363094329834,66.39390563964844,213.4734649658203,49.76911163330078
2022-01-10,82.77229309082031,289.70001220703125,230.41400146484375,861.3956909179688,16.650543212890625,65.93854522705078,211.20762634277344,50.23647689819336
2022-01-11,82.23834228515625,294.239990234375,228.32763671875,876.0425415039062,16.63098907470703,66.7997817993164,214.0275421142578,50.85299301147461
2022-01-12,81.94170379638672,292.0799865722656,233.76004028320312,873.004638671875,16.709205627441406,67.63130950927734,215.9470672607422,50.6640625
2022-01-13,81.61540222167969,289.19000244140625,237.48988342285156,855.7144165039062,16.943859100341797,67.453125,217.1146240234375,50.992210388183594
2022-01-14,82.51520538330078,286.1000061035156,235.79718017578125,836.9939575195312,17.23717498779297,66.60179138183594,215.35340881347656,51.38996505737305
2022-01-18,82.18890380859375,276.32000732421875,234.13401794433594,820.6210327148438,17.061185836791992,65.23570251464844,211.33624267578125,49.89838409423828
2022-01-19,83.11837005615234,280.44000244140625,230.62066650390625,814.2099609375,16.728761672973633,64.92882537841797,208.5064239501953,50.047542572021484
2022-01-20,82.35700225830078,281.04998779296875,225.690185546875,815.24560546875,16.30834197998047,64.48336791992188,206.7155303955078,49.93815994262695
2022-01-21,83.18215942382812,278.0799865722656,222.56065368652344,789.9661254882812,14.841765403747559,63.612239837646484,202.93585205078125,49.45090866088867
2022-01-24,83.18215942382812,279.7699890136719,229.1149444580078,776.0589599609375,15.291515350341797,64.34477996826172,202.29269409179688,49.78900146484375
2022-01-25,81.26341247558594,270.2099914550781,226.52667236328125,787.6285400390625,15.174189567565918,62.800498962402344,200.16537475585938,49.39124298095703
2022-01-26,80.91545104980469,268.2799987792969,221.5469970703125,784.590576171875,15.08619499206543,61.71158981323242,198.53277587890625,48.18803405761719
2022-01-27,82.21781158447266,275.8500061035156,221.5371551513672,777.183349609375,14.724438667297363,60.939453125,198.53277587890625,47.74055862426758
2022-01-28,82.56578063964844,285.1099853515625,224.59780883789062,797.08740234375,14.841765403747559,61.96896743774414,199.85865783691406,49.44096755981445
2022-01-31,81.96926879882812,290.4800109863281,227.8355712890625,811.6849365234375,14.724438667297363,62.691612243652344,202.32237243652344,49.709449768066406
2022-02-01,81.4423599243164,287.5899963378906,231.0733642578125,814.6537475585938,15.213298797607422,62.721309661865234,203.1732940673828,49.65972900390625
2022-02-02,82.3172378540039,295.6600036621094,232.9235076904297,811.2608032226562,15.457728385925293,62.99848556518555,205.3599853515625,49.709449768066406
2022-02-03,82.24764251708984,297.6099853515625,228.80003356933594,794.7498168945312,15.223073959350586,61.9986686706543,189.71681213378906,49.361412048339844
2022-02-04,80.64703369140625,298.7699890136719,223.38731384277344,798.744384765625,15.47728157043457,60.840457916259766,189.4793243408203,49.05315399169922
2022-02-07,80.64703369140625,297.79998779296875,222.35397338867188,805.7472534179688,15.47728157043457,59.711952209472656,190.44900512695312,48.585792541503906
2022-02-08,80.44818878173828,307.6300048828125,226.54637145996094,796.3475952148438,15.936808586120605,58.55374526977539,192.50704956054688,48.9338264465332
2022-02-09,80.39849090576172,307.4200134277344,228.49493408203125,801.8809204101562,15.780373573303223,59.95943069458008,194.54530334472656,49.490684509277344
2022-02-10,79.25518798828125,306.1600036621094,219.19493103027344,767.5469970703125,15.692378997802734,57.6826171875,189.72669982910156,48.64545440673828
2022-02-11,79.06629943847656,303.2300109863281,219.40159606933594,761.9249267578125,15.565276145935059,57.1480598449707,185.01693725585938,47.35274887084961
2022-02-14,78.7978744506836,307.510009765625,220.7203369140625,749.9114990234375,15.350177764892578,56.67289733886719,184.7200927734375,47.13398742675781
2022-02-15,78.12184143066406,319.7900085449219,219.06700134277344,770.5059814453125,15.848814010620117,57.44503402709961,187.53012084960938,47.78033447265625
2022-02-16,77.88323211669922,322.42999267578125,218.86032104492188,772.7054443359375,15.82926082611084,58.08848190307617,187.06509399414062,47.82011413574219
2022-02-17,78.68851470947266,319.8399963378906,216.91175842285156,752.071533203125,15.516390800476074,57.1678581237793,182.6422576904297,46.50752258300781
2022-02-18,79.086181640625,314.8699951171875,215.32730102539062,745.68017578125,15.49683666229248,56.979774475097656,180.2082061767578,46.37825012207031
2022-02-22,78.3902587890625,307.67999267578125,203.4783935546875,735.2843627929688,15.47728157043457,55.346405029296875,180.6336669921875,46.67656326293945
2022-02-23,78.18148803710938,303.92999267578125,193.67648315429688,722.4719848632812,14.959091186523438,54.524776458740234,177.07167053222656,44.87672424316406
2022-02-24,75.13932800292969,307.5299987792969,197.62283325195312,721.7815551757812,14.626666069030762,55.0720100402832,181.40939331054688,45.75178527832031
2022-02-25,77.68440246582031,318.3399963378906,202.3072967529297,740.6006469726562,15.223073959350586,56.3455810546875,187.59765625,46.80583572387695
2022-02-28,76.50133514404297,306.8699951171875,201.23458862304688,733.7161254882812,15.174189567565918,55.758544921875,188.78158569335938,46.49757385253906
2022-03-01,75.59664916992188,311.8800048828125,197.9771270751953,705.0338134765625,14.069367408752441,54.305877685546875,182.66297912597656,46.12965393066406
2022-03-02,76.25279235839844,308.510009765625,205.75173950195312,727.946044921875,14.753769874572754,55.92768859863281,185.4884796142578,46.11970901489258
2022-03-03,76.94871520996094,314.1199951171875,204.96444702148438,727.6206665039062,14.743992805480957,55.460052490234375,186.56297302246094,46.85555648803711
2022-03-04,76.90895080566406,323.6300048828125,203.3406219482422,691.6382446289062,14.431122779846191,54.554622650146484,186.47341918945312,46.94504928588867
2022-03-07,76.23291778564453,311.82000732421875,198.11489868164062,672.2569580078125,13.77605152130127,51.669185638427734,181.23031616210938,46.040157318115234
2022-03-08,74.4334716796875,308.57000732421875,197.396484375,658.1578979492188,13.873823165893555,52.21642303466797,182.3048095703125,45.87111282348633
2022-03-09,75.09956359863281,312.25,201.6282501220703,688.3219604492188,14.382237434387207,53.83823776245117,184.4537811279297,45.861167907714844
2022-03-10,73.40946960449219,316.2200012207031,201.6676025390625,692.243896484375,14.284464836120605,53.57954025268555,183.41909790039062,45.1352653503418
2022-03-11,73.33988189697266,313.1099853515625,200.8409423828125,682.1560668945312,14.392014503479004,53.46014404296875,181.30992126464844,44.76734161376953
2022-03-14,73.52877044677734,308.70001220703125,196.0088653564453,692.571533203125,14.704883575439453,53.83823776245117,182.2650146484375,44.71762466430664
2022-03-15,75.04985046386719,327.7699890136719,201.02792358398438,702.639404296875,14.636444091796875,55.370506286621094,186.83157348632812,45.284423828125
2022-03-16,74.71183776855469,329.8500061035156,204.22633361816406,725.9127807617188,15.08619499206543,55.83814239501953,190.0550537109375,45.970550537109375
2022-03-17,74.69194793701172,337.4100036621094,206.36752319335938,735.6630249023438,15.002243995666504,56.644073486328125,190.95045471191406,46.219146728515625
2022-03-18,71.7790298461914,343.3500061035156,204.54354858398438,733.3396606445312,14.933110237121582,57.111717224121094,193.72621154785156,46.64673614501953
2022-03-21,73.71766662597656,337.3399963378906,203.95867919921875,728.6134643554688,14.893604278564453,55.59934997558594,192.03489685058594,46.4080810546875
2022-03-22,74.06562805175781,338.1700134277344,207.576904296875,741.560791015625,15.229401588439941,54.92276382446289,194.03463745117188,46.95499801635742
2022-03-23,73.20069885253906,331.8599853515625,211.48260498046875,731.2247924804688,14.804716110229492,53.09200668334961,191.35836791992188,46.2589225769043
2022-03-24,73.2205810546875,337.5,212.801025390625,733.0318603515625,14.952862739562988,52.654212951660156,193.69638061523438,46.537349700927734
2022-03-25,74.343994140625,340.1099853515625,213.70310974121094,735.772216796875,15.16026782989502,52.03732681274414,196.78054809570312,46.865501403808594
2022-03-28,74.950439453125,342.6099853515625,208.6574249267578,744.5493774414062,14.903480529785156,52.644264221191406,196.10401916503906,47.26325225830078
2022-03-29,75.7557144165039,343.42999267578125,213.57423400878906,767.7432861328125,15.140514373779297,54.624271392822266,196.5318145751953,47.5118522644043
2022-03-30,75.91477966308594,341.3800048828125,209.97584533691406,771.8340454101562,14.705953598022461,53.082054138183594,195.53692626953125,47.42235565185547
2022-03-31,75.38787078857422,333.5899963378906,205.1581573486328,758.73779296875,14.439290046691895,50.743858337402344,193.58692932128906,46.5572395324707
2022-04-01,75.97442626953125,339.4100036621094,205.67361450195312,764.2880859375,14.261514663696289,51.29109573364258,195.02952575683594,47.43230056762695
2022-04-04,76.1434326171875,328.6700134277344,210.07496643066406,776.6693725585938,14.261514663696289,51.69903564453125,195.0693359375,47.84000015258789
2022-04-05,76.99842071533203,329.2900085449219,209.88661193847656,758.9959716796875,14.19237995147705,50.524959564208984,192.64178466796875,47.869998931884766
2022-04-06,78.35049438476562,338.7200012207031,210.97705078125,739.9324340820312,13.935593605041504,50.505062103271484,192.63182067871094,47.72999954223633
2022-04-07,79.95111083984375,342.29998779296875,215.68568420410156,743.56640625,13.678808212280273,50.40556335449219,191.71652221679688,47.150001525878906
2022-04-08,79.78209686279297,337.6000061035156,223.774658203125,730.8673095703125,13.629426002502441,50.41551208496094,189.1894989013672,47.41999816894531
